"Date","home","away","Home Score","Away Score","result","Tries scored H","Tries scored A","Neutral venue","Crowds"
2021-06-05,"Sale Sharks","Harlequins",45,12,"Home",TRUE,TRUE,0,1
2021-06-05,"Leicester Tigers","Bristol",23,26,"Away",TRUE,TRUE,0,1
2021-06-05,"Newcastle Falcons","Worcester Warriors",24,14,"Home",TRUE,TRUE,0,1
2021-06-05,"London Irish","Wasps",36,39,"Away",TRUE,TRUE,0,1
2021-06-05,"Northampton Saints","Exeter Chiefs",26,29,"Away",TRUE,TRUE,0,1
2021-06-12,"Exeter Chiefs","Sale Sharks",20,19,"Home",TRUE,TRUE,0,1
2021-06-12,"Wasps","Leicester Tigers",31,38,"Away",TRUE,TRUE,0,1
2021-06-12,"Harlequins","Newcastle Falcons",54,26,"Home",TRUE,TRUE,0,1
2021-06-12,"Bath","Northampton Saints",30,24,"Home",TRUE,TRUE,0,1
2021-06-19,"Bristol","Harlequins",31,31,"Draw",TRUE,TRUE,0,1
2021-06-19,"Exeter Chiefs","Sale Sharks",40,30,"Home",TRUE,TRUE,0,1
2021-06-26,"Exeter Chiefs","Harlequins",38,40,"Away",TRUE,TRUE,1,1
2021-09-18,"Bristol","Saracens",9,26,"Away",FALSE,TRUE,0,1
2021-09-18,"Leicester Tigers","Exeter Chiefs",34,19,"Home",TRUE,TRUE,0,1
2021-09-18,"Northampton Saints","Gloucester",34,20,"Home",TRUE,TRUE,0,1
2021-09-18,"Sale Sharks","Bath",20,19,"Home",TRUE,TRUE,0,1
2021-09-18,"Worcester Warriors","London Irish",36,24,"Home",TRUE,TRUE,0,1
2021-09-18,"Newcastle Falcons","Harlequins",20,26,"Away",TRUE,TRUE,0,1
2021-09-25,"Gloucester","Leicester Tigers",26,33,"Away",TRUE,TRUE,0,1
2021-09-25,"Bath","Newcastle Falcons",13,20,"Away",TRUE,TRUE,0,1
2021-09-25,"Exeter Chiefs","Northampton Saints",24,26,"Away",TRUE,TRUE,0,1
2021-09-25,"Harlequins","Worcester Warriors",35,29,"Home",TRUE,TRUE,0,1
2021-09-25,"Wasps","Bristol",44,8,"Home",TRUE,TRUE,0,1
2021-09-25,"London Irish","Sale Sharks",31,31,"Draw",TRUE,TRUE,0,1
2021-10-02,"Bristol","Bath",25,20,"Home",TRUE,TRUE,0,1
2021-10-02,"Leicester Tigers","Saracens",13,12,"Home",TRUE,FALSE,0,1
2021-10-02,"Newcastle Falcons","Wasps",18,14,"Home",TRUE,TRUE,0,1
2021-10-02,"Northampton Saints","London Irish",23,21,"Home",TRUE,TRUE,0,1
2021-10-02,"Worcester Warriors","Gloucester",23,31,"Away",TRUE,TRUE,0,1
2021-10-02,"Sale Sharks","Exeter Chiefs",15,25,"Away",TRUE,TRUE,0,1
2021-10-09,"Harlequins","Bristol",52,24,"Home",TRUE,TRUE,0,1
2021-10-09,"Exeter Chiefs","Worcester Warriors",42,5,"Home",TRUE,TRUE,0,1
2021-10-09,"Gloucester","Sale Sharks",33,32,"Home",TRUE,TRUE,0,1
2021-10-09,"London Irish","Leicester Tigers",16,21,"Away",TRUE,TRUE,0,1
2021-10-09,"Saracens","Newcastle Falcons",37,23,"Home",TRUE,TRUE,0,1
2021-10-09,"Wasps","Northampton Saints",26,20,"Home",TRUE,TRUE,0,1
2021-10-16,"Sale Sharks","Harlequins",28,22,"Home",TRUE,TRUE,0,1
2021-10-16,"Newcastle Falcons","Bristol",13,5,"Home",TRUE,TRUE,0,1
2021-10-16,"Wasps","Exeter Chiefs",23,27,"Away",TRUE,TRUE,0,1
2021-10-16,"Worcester Warriors","Leicester Tigers",3,48,"Away",FALSE,TRUE,0,1
2021-10-16,"Bath","Saracens",17,71,"Away",TRUE,TRUE,0,1
2021-10-16,"London Irish","Gloucester",25,25,"Draw",TRUE,TRUE,0,1
2021-10-23,"Northampton Saints","Worcester Warriors",66,10,"Home",TRUE,TRUE,0,1
2021-10-23,"Exeter Chiefs","London Irish",21,33,"Away",TRUE,TRUE,0,1
2021-10-23,"Gloucester","Newcastle Falcons",29,20,"Home",TRUE,TRUE,0,1
2021-10-23,"Harlequins","Bath",31,17,"Home",TRUE,TRUE,0,1
2021-10-23,"Leicester Tigers","Sale Sharks",19,11,"Home",TRUE,TRUE,0,1
2021-10-23,"Saracens","Wasps",56,15,"Home",TRUE,TRUE,0,1
2021-10-30,"Gloucester","Exeter Chiefs",13,16,"Away",TRUE,TRUE,0,1
2021-10-30,"Bath","Wasps",17,27,"Away",TRUE,TRUE,0,1
2021-10-30,"London Irish","Bristol",33,45,"Away",TRUE,TRUE,0,1
2021-10-30,"Northampton Saints","Leicester Tigers",26,55,"Away",TRUE,TRUE,0,1
2021-10-30,"Worcester Warriors","Sale Sharks",27,14,"Home",TRUE,TRUE,0,1
2021-10-30,"Harlequins","Saracens",22,29,"Away",TRUE,TRUE,0,1
2021-11-06,"Bristol","Worcester Warriors",27,5,"Home",TRUE,TRUE,0,1
2021-11-06,"Exeter Chiefs","Newcastle Falcons",14,15,"Away",TRUE,TRUE,0,1
2021-11-06,"Leicester Tigers","Bath",40,23,"Home",TRUE,TRUE,0,1
2021-11-06,"Sale Sharks","Northampton Saints",30,6,"Home",TRUE,FALSE,0,1
2021-11-06,"Saracens","London Irish",34,34,"Draw",TRUE,TRUE,0,1
2021-11-06,"Wasps","Harlequins",16,26,"Away",TRUE,TRUE,0,1
2021-11-27,"Bath","Exeter Chiefs",16,23,"Away",TRUE,TRUE,0,1
2021-11-27,"Bristol","Northampton Saints",20,36,"Away",TRUE,TRUE,0,1
2021-11-27,"Harlequins","London Irish",19,22,"Away",TRUE,TRUE,0,1
2021-11-27,"Newcastle Falcons","Worcester Warriors",24,24,"Draw",TRUE,TRUE,0,1
2021-11-27,"Saracens","Sale Sharks",25,14,"Home",TRUE,TRUE,0,1
2021-11-27,"Wasps","Gloucester",33,35,"Away",TRUE,TRUE,0,1
2021-12-04,"Exeter Chiefs","Saracens",18,15,"Home",TRUE,FALSE,0,1
2021-12-04,"Gloucester","Bristol",27,10,"Home",TRUE,TRUE,0,1
2021-12-04,"Leicester Tigers","Harlequins",16,14,"Home",TRUE,TRUE,0,1
2021-12-04,"London Irish","Newcastle Falcons",43,21,"Home",TRUE,TRUE,0,1
2021-12-04,"Northampton Saints","Bath",40,19,"Home",TRUE,TRUE,0,1
2021-12-04,"Worcester Warriors","Wasps",32,31,"Home",TRUE,TRUE,0,1
2021-12-26,"Bath","Gloucester",20,40,"Away",TRUE,TRUE,0,1
2021-12-26,"Bristol","Leicester Tigers",26,28,"Away",TRUE,TRUE,0,1
2021-12-26,"Harlequins","Northampton Saints",41,27,"Home",TRUE,TRUE,0,1
2021-12-26,"Saracens","Worcester Warriors",61,29,"Home",TRUE,TRUE,0,1
2021-12-26,"Wasps","London Irish",38,30,"Home",TRUE,TRUE,0,1
2022-01-01,"Exeter Chiefs","Bristol",19,13,"Home",TRUE,TRUE,0,1
2022-01-01,"Gloucester","Harlequins",17,20,"Away",TRUE,TRUE,0,1
2022-01-01,"Leicester Tigers","Newcastle Falcons",31,0,"Home",TRUE,FALSE,0,1
2022-01-01,"Northampton Saints","Saracens",6,30,"Away",FALSE,TRUE,0,1
2022-01-01,"Sale Sharks","Wasps",26,18,"Home",TRUE,TRUE,0,1
2022-01-08,"Bath","Worcester Warriors",22,19,"Home",TRUE,TRUE,0,1
2022-01-08,"Bristol","Sale Sharks",32,15,"Home",TRUE,TRUE,0,1
2022-01-08,"Harlequins","Exeter Chiefs",14,12,"Home",TRUE,TRUE,0,1
2022-01-08,"Newcastle Falcons","Northampton Saints",8,44,"Away",TRUE,TRUE,0,1
2022-01-08,"Saracens","Gloucester",24,25,"Away",TRUE,TRUE,0,1
2022-01-08,"Wasps","Leicester Tigers",16,13,"Home",TRUE,TRUE,0,1
2022-01-29,"Bath","Harlequins",21,17,"Home",TRUE,TRUE,0,1
2022-01-29,"London Irish","Exeter Chiefs",18,14,"Home",TRUE,TRUE,0,1
2022-01-29,"Newcastle Falcons","Gloucester",22,32,"Away",TRUE,TRUE,0,1
2022-01-29,"Sale Sharks","Leicester Tigers",35,26,"Home",TRUE,TRUE,0,1
2022-01-29,"Wasps","Saracens",26,20,"Home",TRUE,TRUE,0,1
2022-01-29,"Worcester Warriors","Northampton Saints",13,29,"Away",TRUE,TRUE,0,1
2022-02-05,"Bristol","Newcastle Falcons",37,21,"Home",TRUE,TRUE,0,1
2022-02-05,"Exeter Chiefs","Wasps",26,27,"Away",TRUE,TRUE,0,1
2022-02-05,"Gloucester","London Irish",24,7,"Home",TRUE,TRUE,0,1
2022-02-05,"Harlequins","Sale Sharks",14,36,"Away",TRUE,TRUE,0,1
2022-02-05,"Leicester Tigers","Worcester Warriors",36,16,"Home",TRUE,TRUE,0,1
2022-02-05,"Saracens","Bath",40,3,"Home",TRUE,FALSE,0,1
2022-02-12,"Bristol","London Irish",32,49,"Away",TRUE,TRUE,0,1
2022-02-12,"Exeter Chiefs","Gloucester",24,15,"Home",TRUE,TRUE,0,1
2022-02-12,"Leicester Tigers","Northampton Saints",35,20,"Home",TRUE,TRUE,0,1
2022-02-12,"Sale Sharks","Worcester Warriors",36,12,"Home",TRUE,TRUE,0,1
2022-02-12,"Saracens","Harlequins",19,10,"Home",TRUE,TRUE,0,1
2022-02-12,"Wasps","Bath",41,24,"Home",TRUE,TRUE,0,1
2022-02-19,"Bath","Leicester Tigers",20,24,"Away",TRUE,TRUE,0,1
2022-02-19,"Harlequins","Wasps",29,24,"Home",TRUE,TRUE,0,1
2022-02-19,"London Irish","Saracens",32,30,"Home",TRUE,TRUE,0,1
2022-02-19,"Newcastle Falcons","Exeter Chiefs",14,15,"Away",TRUE,TRUE,0,1
2022-02-19,"Northampton Saints","Sale Sharks",21,22,"Away",TRUE,TRUE,0,1
2022-02-19,"Worcester Warriors","Bristol",19,14,"Home",TRUE,TRUE,0,1
2022-02-26,"Bristol","Wasps",31,19,"Home",TRUE,TRUE,0,1
2022-02-26,"Leicester Tigers","Gloucester",35,23,"Home",TRUE,TRUE,0,1
2022-02-26,"Newcastle Falcons","Bath",25,30,"Away",TRUE,TRUE,0,1
2022-02-26,"Northampton Saints","Exeter Chiefs",31,34,"Away",TRUE,TRUE,0,1
2022-02-26,"Sale Sharks","London Irish",27,27,"Draw",TRUE,TRUE,0,1
2022-02-26,"Worcester Warriors","Harlequins",21,29,"Away",TRUE,TRUE,0,1
2022-03-05,"Bath","Bristol",29,27,"Home",TRUE,TRUE,0,1
2022-03-05,"Exeter Chiefs","Sale Sharks",19,12,"Home",TRUE,TRUE,0,1
2022-03-05,"Gloucester","Northampton Saints",35,30,"Home",TRUE,TRUE,0,1
2022-03-05,"Harlequins","Newcastle Falcons",24,10,"Home",TRUE,TRUE,0,1
2022-03-05,"London Irish","Worcester Warriors",43,12,"Home",TRUE,TRUE,0,1
2022-03-05,"Saracens","Leicester Tigers",34,27,"Home",TRUE,TRUE,0,1
2022-03-12,"Bristol","Harlequins",29,38,"Away",TRUE,TRUE,0,1
2022-03-12,"Leicester Tigers","London Irish",47,28,"Home",TRUE,TRUE,0,1
2022-03-12,"Newcastle Falcons","Saracens",21,36,"Away",TRUE,TRUE,0,1
2022-03-12,"Northampton Saints","Wasps",27,22,"Home",TRUE,TRUE,0,1
2022-03-12,"Sale Sharks","Gloucester",26,24,"Home",TRUE,TRUE,0,1
2022-03-12,"Worcester Warriors","Exeter Chiefs",35,31,"Home",TRUE,TRUE,0,1
2022-03-26,"Bath","Sale Sharks",24,24,"Draw",TRUE,TRUE,0,1
2022-03-26,"Exeter Chiefs","Leicester Tigers",17,22,"Away",TRUE,TRUE,0,1
2022-03-26,"London Irish","Northampton Saints",22,42,"Away",TRUE,TRUE,0,1
2022-03-26,"Saracens","Bristol",27,23,"Home",TRUE,TRUE,0,1
2022-03-26,"Wasps","Newcastle Falcons",27,24,"Home",TRUE,TRUE,0,1
2022-04-02,"Exeter Chiefs","Bath",42,22,"Home",TRUE,TRUE,0,1
2022-04-02,"Gloucester","Wasps",21,27,"Away",TRUE,TRUE,0,1
2022-04-02,"London Irish","Harlequins",14,41,"Away",TRUE,TRUE,0,1
2022-04-02,"Northampton Saints","Bristol",39,22,"Home",TRUE,TRUE,0,1
2022-04-02,"Sale Sharks","Saracens",12,18,"Away",FALSE,TRUE,0,1
2022-04-02,"Worcester Warriors","Newcastle Falcons",10,45,"Away",TRUE,TRUE,0,1
2022-04-23,"Bath","Northampton Saints",31,36,"Away",TRUE,TRUE,0,1
2022-04-23,"Bristol","Gloucester",29,28,"Home",TRUE,TRUE,0,1
2022-04-23,"Harlequins","Leicester Tigers",26,20,"Home",TRUE,TRUE,0,1
2022-04-23,"Newcastle Falcons","London Irish",14,42,"Away",TRUE,TRUE,0,1
2022-04-23,"Saracens","Exeter Chiefs",38,22,"Home",TRUE,TRUE,0,1
2022-04-23,"Wasps","Worcester Warriors",41,12,"Home",TRUE,TRUE,0,1
2022-04-30,"Gloucester","Bath",64,0,"Home",TRUE,FALSE,0,1
2022-04-30,"Leicester Tigers","Bristol",56,26,"Home",TRUE,TRUE,0,1
2022-04-30,"London Irish","Wasps",42,42,"Draw",TRUE,TRUE,0,1
2022-04-30,"Northampton Saints","Harlequins",32,31,"Home",TRUE,TRUE,0,1
2022-04-30,"Sale Sharks","Newcastle Falcons",35,27,"Home",TRUE,TRUE,0,1
2022-04-30,"Worcester Warriors","Saracens",16,38,"Away",TRUE,TRUE,0,1
2022-05-21,"Bath","London Irish",27,24,"Home",TRUE,TRUE,0,1
2022-05-21,"Bristol","Exeter Chiefs",40,33,"Home",TRUE,TRUE,0,1
2022-05-21,"Harlequins","Gloucester",28,24,"Home",TRUE,TRUE,0,1
2022-05-21,"Newcastle Falcons","Leicester Tigers",5,27,"Away",TRUE,TRUE,0,1
2022-05-21,"Saracens","Northampton Saints",42,38,"Home",TRUE,TRUE,0,1
2022-05-21,"Wasps","Sale Sharks",7,16,"Away",TRUE,TRUE,0,1
2022-06-04,"Exeter Chiefs","Harlequins",47,38,"Home",TRUE,TRUE,0,1
2022-06-04,"Gloucester","Saracens",54,7,"Home",TRUE,TRUE,0,1
2022-06-04,"Leicester Tigers","Wasps",20,10,"Home",TRUE,TRUE,0,1
2022-06-04,"Northampton Saints","Newcastle Falcons",65,26,"Home",TRUE,TRUE,0,1
2022-06-04,"Sale Sharks","Bristol",42,19,"Home",TRUE,TRUE,0,1
2022-06-04,"Worcester Warriors","Bath",43,27,"Home",TRUE,TRUE,0,1
2022-06-11,"Saracens","Harlequins",34,17,"Home",TRUE,TRUE,0,1
2022-06-11,"Leicester Tigers","Northampton Saints",27,14,"Home",TRUE,TRUE,0,1
2022-06-18,"Saracens","Leicester Tigers",12,15,"Away",FALSE,TRUE,1,1
2022-09-10,"Bristol","Bath",31,29,"Home",TRUE,TRUE,0,1
2022-09-10,"Sale Sharks","Northampton Saints",29,22,"Home",TRUE,TRUE,0,1
2022-09-10,"Exeter Chiefs","Leicester Tigers",24,20,"Home",TRUE,TRUE,0,1
2022-09-10,"London Irish","Worcester Warriors",45,14,"Home",TRUE,TRUE,0,1
2022-09-10,"Newcastle Falcons","Harlequins",31,40,"Away",TRUE,TRUE,0,1
2022-09-10,"Gloucester","Wasps",27,21,"Home",TRUE,TRUE,0,1
2022-09-17,"Northampton Saints","London Irish",38,22,"Home",TRUE,TRUE,0,1
2022-09-17,"Bath","Sale Sharks",20,37,"Away",TRUE,TRUE,0,1
2022-09-17,"Harlequins","Saracens",27,30,"Away",TRUE,TRUE,0,1
2022-09-17,"Leicester Tigers","Newcastle Falcons",36,21,"Home",TRUE,TRUE,0,1
2022-09-17,"Wasps","Bristol",8,23,"Away",TRUE,TRUE,0,1
2022-09-17,"Worcester Warriors","Exeter Chiefs",21,36,"Away",TRUE,TRUE,0,1
2022-09-24,"Bath","Wasps",31,39,"Away",TRUE,TRUE,0,1
2022-09-24,"Bristol","London Irish",40,36,"Home",TRUE,TRUE,0,1
2022-09-24,"Northampton Saints","Leicester Tigers",21,41,"Away",TRUE,TRUE,0,1
2022-09-24,"Saracens","Gloucester",41,39,"Home",TRUE,TRUE,0,1
2022-09-24,"Worcester Warriors","Newcastle Falcons",39,5,"Home",TRUE,TRUE,0,1
2022-09-24,"Exeter Chiefs","Harlequins",43,42,"Home",TRUE,TRUE,0,1
2022-10-01,"Newcastle Falcons","Bristol",30,15,"Home",TRUE,TRUE,0,1
2022-10-01,"London Irish","Bath",47,38,"Home",TRUE,TRUE,0,1
2022-10-01,"Sale Sharks","Exeter Chiefs",28,20,"Home",TRUE,TRUE,0,1
2022-10-01,"Saracens","Leicester Tigers",51,18,"Home",TRUE,TRUE,0,1
2022-10-01,"Harlequins","Northampton Saints",35,29,"Home",TRUE,TRUE,0,1
2022-10-08,"Bristol","Exeter Chiefs",14,50,"Away",TRUE,TRUE,0,1
2022-10-08,"Bath","Gloucester",17,21,"Away",TRUE,TRUE,0,1
2022-10-08,"Leicester Tigers","Sale Sharks",16,26,"Away",TRUE,TRUE,0,1
2022-10-08,"Newcastle Falcons","Saracens",14,34,"Away",TRUE,TRUE,0,1
2022-10-08,"Wasps","Northampton Saints",36,40,"Away",TRUE,TRUE,0,1
2022-10-15,"Sale Sharks","London Irish",37,14,"Home",TRUE,TRUE,0,1
2022-10-15,"Gloucester","Bristol",31,28,"Home",TRUE,TRUE,0,1
2022-10-15,"Northampton Saints","Newcastle Falcons",32,31,"Home",TRUE,TRUE,0,1
2022-10-15,"Saracens","Bath",37,31,"Home",TRUE,TRUE,0,1
2022-10-15,"Harlequins","Leicester Tigers",19,27,"Away",TRUE,TRUE,0,1
2022-10-22,"London Irish","Gloucester",21,22,"Away",TRUE,TRUE,0,1
2022-10-22,"Bath","Northampton Saints",27,14,"Home",TRUE,TRUE,0,1
2022-10-22,"Exeter Chiefs","Saracens",20,22,"Away",TRUE,TRUE,0,1
2022-10-22,"Sale Sharks","Harlequins",13,29,"Away",TRUE,TRUE,0,1
2022-10-29,"Gloucester","Exeter Chiefs",38,22,"Home",TRUE,TRUE,0,1
2022-10-29,"Harlequins","London Irish",26,24,"Home",TRUE,TRUE,0,1
2022-10-29,"Northampton Saints","Bristol",45,31,"Home",TRUE,TRUE,0,1
2022-10-29,"Saracens","Sale Sharks",33,22,"Home",TRUE,TRUE,0,1
2022-11-05,"Northampton Saints","Exeter Chiefs",26,19,"Home",TRUE,TRUE,0,1
2022-11-05,"Sale Sharks","Gloucester",27,17,"Home",TRUE,TRUE,0,1
2022-11-05,"Newcastle Falcons","Bath",10,17,"Away",TRUE,TRUE,0,1
2022-11-05,"Bristol","Saracens",10,25,"Away",TRUE,TRUE,0,1
2022-11-12,"Bath","Leicester Tigers",19,18,"Home",TRUE,TRUE,0,1
2022-11-12,"Gloucester","Newcastle Falcons",21,27,"Away",TRUE,TRUE,0,1
2022-11-12,"Exeter Chiefs","London Irish",22,17,"Home",TRUE,TRUE,0,1
2022-11-12,"Saracens","Northampton Saints",45,39,"Home",TRUE,TRUE,0,1
2022-11-26,"Harlequins","Gloucester",21,12,"Home",TRUE,TRUE,0,1
2022-11-26,"Leicester Tigers","London Irish",33,31,"Home",TRUE,TRUE,0,1
2022-11-26,"Newcastle Falcons","Exeter Chiefs",24,21,"Home",TRUE,TRUE,0,1
2022-11-26,"Sale Sharks","Bristol",25,20,"Home",TRUE,TRUE,0,1
2022-12-03,"Bath","Harlequins",13,19,"Away",TRUE,TRUE,0,1
2022-12-03,"Bristol","Leicester Tigers",26,26,"Draw",TRUE,TRUE,0,1
2022-12-03,"Gloucester","Northampton Saints",34,19,"Home",TRUE,TRUE,0,1
2022-12-03,"London Irish","Newcastle Falcons",39,17,"Home",TRUE,TRUE,0,1
2022-12-24,"Exeter Chiefs","Bath",20,15,"Home",TRUE,TRUE,0,1
2022-12-24,"Harlequins","Bristol",12,15,"Away",TRUE,TRUE,0,1
2022-12-24,"Leicester Tigers","Gloucester",28,13,"Home",TRUE,TRUE,0,1
2022-12-24,"London Irish","Saracens",29,20,"Home",TRUE,TRUE,0,1
2022-12-24,"Newcastle Falcons","Sale Sharks",20,14,"Home",TRUE,TRUE,0,1
2022-12-31,"Bath","Newcastle Falcons",24,16,"Home",TRUE,TRUE,0,1
2022-12-31,"Gloucester","London Irish",8,6,"Home",TRUE,FALSE,0,1
2022-12-31,"Northampton Saints","Harlequins",46,17,"Home",TRUE,TRUE,0,1
2022-12-31,"Sale Sharks","Leicester Tigers",40,5,"Home",TRUE,TRUE,0,1
2022-12-31,"Saracens","Exeter Chiefs",35,3,"Home",TRUE,FALSE,0,1
2023-01-07,"Gloucester","Saracens",16,19,"Away",TRUE,TRUE,0,1
2023-01-07,"Newcastle Falcons","Leicester Tigers",45,26,"Home",TRUE,TRUE,0,1
2023-01-07,"Exeter Chiefs","Northampton Saints",35,12,"Home",TRUE,TRUE,0,1
2023-01-07,"Harlequins","Sale Sharks",16,24,"Away",TRUE,TRUE,0,1
2023-01-07,"London Irish","Bristol",23,7,"Home",TRUE,TRUE,0,1
2023-01-28,"Sale Sharks","Bath",30,27,"Home",TRUE,TRUE,0,1
2023-01-28,"Leicester Tigers","Northampton Saints",18,19,"Away",TRUE,TRUE,0,1
2023-01-28,"Saracens","Bristol",20,19,"Home",TRUE,TRUE,0,1
2023-01-28,"Exeter Chiefs","Gloucester",24,17,"Home",TRUE,TRUE,0,1
2023-01-28,"London Irish","Harlequins",42,24,"Home",TRUE,TRUE,0,1
2023-02-18,"Bristol","Newcastle Falcons",30,12,"Home",TRUE,TRUE,0,1
2023-02-18,"Gloucester","Harlequins",28,26,"Home",TRUE,TRUE,0,1
2023-02-18,"Bath","London Irish",10,25,"Away",TRUE,TRUE,0,1
2023-02-18,"Northampton Saints","Sale Sharks",38,34,"Home",TRUE,TRUE,0,1
2023-02-18,"Leicester Tigers","Saracens",24,18,"Home",TRUE,TRUE,0,1
2023-02-25,"Saracens","Newcastle Falcons",29,23,"Home",TRUE,TRUE,0,1
2023-02-25,"Bath","Bristol",13,15,"Away",TRUE,TRUE,0,1
2023-02-25,"Northampton Saints","Gloucester",41,34,"Home",TRUE,TRUE,0,1
2023-02-25,"London Irish","Leicester Tigers",22,25,"Away",TRUE,TRUE,0,1
2023-02-25,"Exeter Chiefs","Sale Sharks",24,22,"Home",TRUE,TRUE,0,1
2023-03-04,"Bristol","Northampton Saints",62,8,"Home",TRUE,TRUE,0,1
2023-03-04,"Harlequins","Exeter Chiefs",40,5,"Home",TRUE,TRUE,0,1
2023-03-04,"Leicester Tigers","Bath",48,27,"Home",TRUE,TRUE,0,1
2023-03-04,"Newcastle Falcons","London Irish",19,34,"Away",TRUE,TRUE,0,1
2023-03-04,"Sale Sharks","Saracens",35,24,"Home",TRUE,TRUE,0,1
2023-03-11,"Bristol","Harlequins",51,26,"Home",TRUE,TRUE,0,1
2023-03-11,"Exeter Chiefs","Newcastle Falcons",24,5,"Home",TRUE,TRUE,0,1
2023-03-11,"Gloucester","Leicester Tigers",5,26,"Away",TRUE,TRUE,0,1
2023-03-11,"London Irish","Sale Sharks",36,18,"Home",TRUE,TRUE,0,1
2023-03-11,"Northampton Saints","Bath",45,26,"Home",TRUE,TRUE,0,1
2023-03-25,"Bath","Exeter Chiefs",36,19,"Home",TRUE,TRUE,0,1
2023-03-25,"Leicester Tigers","Bristol",46,24,"Home",TRUE,TRUE,0,1
2023-03-25,"London Irish","Northampton Saints",37,22,"Home",TRUE,TRUE,0,1
2023-03-25,"Newcastle Falcons","Gloucester",17,12,"Home",TRUE,TRUE,0,1
2023-03-25,"Saracens","Harlequins",36,24,"Home",TRUE,TRUE,0,1
2023-04-15,"Bristol","Sale Sharks",20,36,"Away",TRUE,TRUE,0,1
2023-04-15,"Gloucester","Bath",24,33,"Away",TRUE,TRUE,0,1
2023-04-15,"Harlequins","Newcastle Falcons",48,20,"Home",TRUE,TRUE,0,1
2023-04-15,"Leicester Tigers","Exeter Chiefs",62,19,"Home",TRUE,TRUE,0,1
2023-04-15,"Northampton Saints","Saracens",38,29,"Home",TRUE,TRUE,0,1
2023-04-22,"Exeter Chiefs","Bristol",22,21,"Home",TRUE,TRUE,0,1
2023-04-22,"Gloucester","Sale Sharks",22,25,"Away",TRUE,TRUE,0,1
2023-04-22,"Harlequins","Bath",35,45,"Away",TRUE,TRUE,0,1
2023-04-22,"Newcastle Falcons","Northampton Saints",5,66,"Away",TRUE,TRUE,0,1
2023-04-22,"Saracens","London Irish",45,21,"Home",TRUE,TRUE,0,1
2023-05-06,"Bath","Saracens",61,29,"Home",TRUE,TRUE,0,1
2023-05-06,"Bristol","Gloucester",36,21,"Home",TRUE,TRUE,0,1
2023-05-06,"Leicester Tigers","Harlequins",17,20,"Away",TRUE,TRUE,0,1
2023-05-06,"London Irish","Exeter Chiefs",17,14,"Home",TRUE,TRUE,0,1
2023-05-06,"Sale Sharks","Newcastle Falcons",54,12,"Home",TRUE,TRUE,0,1
2023-05-13,"Saracens","Northampton Saints",38,15,"Home",TRUE,TRUE,0,1
2023-05-13,"Sale Sharks","Leicester Tigers",21,13,"Home",TRUE,TRUE,0,1
2023-05-27,"Sale Sharks","Saracens",25,35,"Away",TRUE,TRUE,1,1
2023-10-14,"Bristol","Leicester Tigers",25,14,"Home",TRUE,TRUE,0,1
2023-10-14,"Bath","Newcastle Falcons",34,26,"Home",TRUE,TRUE,0,1
2023-10-14,"Exeter Chiefs","Saracens",65,10,"Home",TRUE,TRUE,0,1
2023-10-14,"Gloucester","Harlequins",29,28,"Home",TRUE,TRUE,0,1
2023-10-14,"Sale Sharks","Northampton Saints",20,15,"Home",TRUE,TRUE,0,1
2023-10-21,"Newcastle Falcons","Gloucester",14,18,"Away",TRUE,TRUE,0,1
2023-10-21,"Leicester Tigers","Sale Sharks",17,24,"Away",TRUE,TRUE,0,1
2023-10-21,"Northampton Saints","Bristol",27,33,"Away",TRUE,TRUE,0,1
2023-10-21,"Saracens","Bath",16,25,"Away",TRUE,TRUE,0,1
2023-10-21,"Harlequins","Exeter Chiefs",22,14,"Home",TRUE,TRUE,0,1
2023-10-28,"Gloucester","Saracens",3,24,"Away",FALSE,TRUE,0,1
2023-10-28,"Bath","Leicester Tigers",24,25,"Away",TRUE,TRUE,0,1
2023-10-28,"Bristol","Harlequins",21,23,"Away",TRUE,TRUE,0,1
2023-10-28,"Exeter Chiefs","Sale Sharks",43,0,"Home",TRUE,FALSE,0,1
2023-10-28,"Newcastle Falcons","Northampton Saints",14,16,"Away",TRUE,TRUE,0,1
2023-11-04,"Sale Sharks","Gloucester",24,10,"Home",TRUE,TRUE,0,1
2023-11-04,"Harlequins","Newcastle Falcons",40,12,"Home",TRUE,TRUE,0,1
2023-11-04,"Northampton Saints","Bath",24,18,"Home",TRUE,TRUE,0,1
2023-11-04,"Saracens","Leicester Tigers",32,17,"Home",TRUE,TRUE,0,1
2023-11-04,"Exeter Chiefs","Bristol",29,20,"Home",TRUE,TRUE,0,1
2023-11-11,"Gloucester","Bath",27,45,"Away",TRUE,TRUE,0,1
2023-11-11,"Bristol","Sale Sharks",13,27,"Away",TRUE,TRUE,0,1
2023-11-11,"Leicester Tigers","Harlequins",25,29,"Away",TRUE,TRUE,0,1
2023-11-11,"Newcastle Falcons","Saracens",12,50,"Away",TRUE,TRUE,0,1
2023-11-11,"Northampton Saints","Exeter Chiefs",34,19,"Home",TRUE,TRUE,0,1
2023-11-18,"Bath","Bristol",20,19,"Home",TRUE,TRUE,0,1
2023-11-18,"Sale Sharks","Newcastle Falcons",40,22,"Home",TRUE,TRUE,0,1
2023-11-18,"Harlequins","Saracens",10,38,"Away",TRUE,TRUE,0,1
2023-11-18,"Leicester Tigers","Northampton Saints",26,17,"Home",TRUE,TRUE,0,1
